sentiment:,3,value:,0.14257419,,0.42772257
sentiment:,3,value:,0.14257419,,0.42772257
sentiment:,1,value:,-0.41695094,,-0.41695094
sentiment:,2,value:,0.21895611,,0.43791222
sentiment:,2,value:,0.039586544,,0.079173088
sentiment:,2,value:,0.16086483,,0.32172966
sentiment:,2,value:,0.112440586,,0.224881172
sentiment:,2,value:,0.03997636,,0.07995272
sentiment:,2,value:,0.21414673,,0.42829346
sentiment:,3,value:,0.3508978,,1.0526934
sentiment:,3,value:,0.3186524,,0.9559572
sentiment:,3,value:,0.23390508,,0.70171524
sentiment:,2,value:,0.17890084,,0.35780168
sentiment:,2,value:,0.20846963,,0.41693926
sentiment:,2,value:,0.19758284,,0.39516568
sentiment:,2,value:,0.21017396,,0.42034792
sentiment:,2,value:,0.032597184,,0.065194368
sentiment:,1,value:,0.041309595,,0.041309595
sentiment:,3,value:,0.107560515,,0.322681545
sentiment:,1,value:,-0.002396286,,-0.002396286
sentiment:,3,value:,0.13754058,,0.41262174
sentiment:,2,value:,0.11206508,,0.22413016
sentiment:,2,value:,0.1130836,,0.2261672
sentiment:,1,value:,-0.11680257,,-0.11680257
sentiment:,3,value:,0.12101984,,0.36305952
sentiment:,2,value:,0.12821412,,0.25642824
sentiment:,3,value:,0.37583613,,1.12750839
sentiment:,2,value:,0.18686998,,0.37373996
sentiment:,2,value:,0.17586517,,0.35173034
sentiment:,2,value:,0.18066275,,0.3613255
sentiment:,2,value:,0.06882167,,0.13764334
sentiment:,2,value:,0.24006939,,0.48013878
sentiment:,2,value:,0.2564497,,0.5128994
sentiment:,2,value:,0.15507638,,0.31015276
sentiment:,2,value:,0.054374814,,0.108749628
sentiment:,2,value:,0.25121665,,0.5024333
sentiment:,2,value:,0.1047138,,0.2094276
sentiment:,2,value:,0.2029885,,0.405977
sentiment:,3,value:,0.3433813,,1.0301439
sentiment:,2,value:,0.10352278,,0.20704556
sentiment:,3,value:,0.37583613,,1.12750839
sentiment:,2,value:,0.18745983,,0.37491966
sentiment:,3,value:,0.3006823,,0.9020469
sentiment:,1,value:,0.049161553,,0.049161553
sentiment:,3,value:,0.077721596,,0.233164788
sentiment:,3,value:,0.2522366,,0.7567098
sentiment:,3,value:,0.13986206,,0.41958618
sentiment:,3,value:,0.079047084,,0.237141252
sentiment:,2,value:,0.07714164,,0.15428328
sentiment:,2,value:,-0.051669896,,-0.103339792
sentiment:,2,value:,0.13071048,,0.26142096
sentiment:,4,value:,0.19384623,,0.77538492
sentiment:,2,value:,0.2296902,,0.4593804
sentiment:,3,value:,0.32257068,,0.96771204
sentiment:,2,value:,0.11916804,,0.23833608
sentiment:,2,value:,0.15746403,,0.31492806
sentiment:,1,value:,-0.37948686,,-0.37948686
sentiment:,3,value:,0.4128356,,1.2385068
sentiment:,2,value:,0.11350703,,0.22701406
sentiment:,2,value:,0.13617945,,0.2723589
sentiment:,2,value:,0.03352022,,0.06704044
sentiment:,2,value:,0.07274437,,0.14548874
sentiment:,3,value:,0.27000403,,0.81001209
sentiment:,3,value:,0.11602235,,0.34806705
sentiment:,2,value:,0.16209888,,0.32419776
sentiment:,2,value:,-0.008647323,,-0.017294646
sentiment:,2,value:,0.030103326,,0.060206652
sentiment:,1,value:,-0.043287635,,-0.043287635
sentiment:,2,value:,0.04145956,,0.08291912
sentiment:,2,value:,0.1296593,,0.2593186
sentiment:,3,value:,0.5910075,,1.7730225
sentiment:,3,value:,0.3195138,,0.9585414
sentiment:,3,value:,0.36086965,,1.08260895
sentiment:,2,value:,0.26856947,,0.53713894
sentiment:,3,value:,0.17560244,,0.52680732
sentiment:,1,value:,-0.088198245,,-0.088198245
sentiment:,2,value:,0.064284086,,0.128568172
sentiment:,2,value:,0.13180542,,0.26361084
sentiment:,2,value:,0.25151956,,0.50303912
sentiment:,3,value:,0.33161592,,0.99484776
sentiment:,2,value:,0.15362442,,0.30724884
sentiment:,2,value:,0.16337812,,0.32675624
sentiment:,1,value:,-0.26994312,,-0.26994312
sentiment:,2,value:,0.09688258,,0.19376516
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,2,value:,0.29590416,,0.59180832
sentiment:,3,value:,0.3258388,,0.9775164
sentiment:,3,value:,0.30777562,,0.92332686
sentiment:,2,value:,0.14138818,,0.28277636
sentiment:,1,value:,-0.32490885,,-0.32490885
sentiment:,3,value:,0.07371724,,0.22115172
sentiment:,3,value:,0.36268902,,1.08806706
sentiment:,3,value:,0.24703598,,0.74110794
sentiment:,1,value:,-0.1729827,,-0.1729827
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,2,value:,-0.012713492,,-0.025426984
sentiment:,1,value:,-0.07936466,,-0.07936466
sentiment:,4,value:,0.51375484,,2.05501936
sentiment:,2,value:,0.2468816,,0.4937632
sentiment:,2,value:,0.16049337,,0.32098674
sentiment:,3,value:,0.370425,,1.111275
sentiment:,3,value:,0.25646162,,0.76938486
sentiment:,3,value:,0.30300486,,0.90901458
sentiment:,2,value:,0.1754551,,0.3509102
sentiment:,2,value:,0.25363672,,0.50727344
sentiment:,3,value:,0.28543615,,0.85630845
sentiment:,3,value:,0.19045329,,0.57135987
sentiment:,2,value:,0.061998367,,0.123996734
sentiment:,1,value:,-0.036399603,,-0.036399603
sentiment:,2,value:,-0.015088081,,-0.030176162
sentiment:,3,value:,0.28349066,,0.85047198
sentiment:,1,value:,-0.37771595,,-0.37771595
sentiment:,1,value:,0.036770344,,0.036770344
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,3,value:,0.4318812,,1.2956436
sentiment:,2,value:,0.19333148,,0.38666296
sentiment:,2,value:,0.16957402,,0.33914804
sentiment:,2,value:,0.09374952,,0.18749904
sentiment:,2,value:,0.153857,,0.307714
sentiment:,2,value:,0.14729941,,0.29459882
sentiment:,2,value:,0.04812801,,0.09625602
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,3,value:,0.31662345,,0.94987035
sentiment:,1,value:,-0.25428015,,-0.25428015
sentiment:,2,value:,0.013367653,,0.026735306
sentiment:,2,value:,0.17087913,,0.34175826
sentiment:,2,value:,0.1550622,,0.3101244
sentiment:,1,value:,-0.051942408,,-0.051942408
sentiment:,3,value:,0.2125541,,0.6376623
sentiment:,3,value:,0.2644837,,0.7934511
sentiment:,1,value:,-0.55030453,,-0.55030453
sentiment:,1,value:,-0.38350374,,-0.38350374
sentiment:,1,value:,-0.29386902,,-0.29386902
sentiment:,3,value:,0.3852949,,1.1558847
sentiment:,1,value:,-0.41429138,,-0.41429138
sentiment:,3,value:,0.47949266,,1.43847798
sentiment:,3,value:,0.2832713,,0.8498139
sentiment:,3,value:,0.22636998,,0.67910994
sentiment:,3,value:,0.34272528,,1.02817584
sentiment:,2,value:,0.15787375,,0.3157475
sentiment:,3,value:,0.18041301,,0.54123903
sentiment:,3,value:,0.29179645,,0.87538935
sentiment:,2,value:,0.12861168,,0.25722336
sentiment:,1,value:,-0.066441536,,-0.066441536
sentiment:,2,value:,0.05758989,,0.11517978
sentiment:,2,value:,0.057358146,,0.114716292
sentiment:,2,value:,0.13690937,,0.27381874
sentiment:,3,value:,0.08016646,,0.24049938
sentiment:,2,value:,0.1873529,,0.3747058
sentiment:,2,value:,0.16239953,,0.32479906
sentiment:,2,value:,0.22989869,,0.45979738
sentiment:,2,value:,0.25408912,,0.50817824
sentiment:,2,value:,0.22403455,,0.4480691
sentiment:,2,value:,0.17494416,,0.34988832
sentiment:,3,value:,0.35857737,,1.07573211
sentiment:,3,value:,0.27035248,,0.81105744
sentiment:,1,value:,-0.19495618,,-0.19495618
sentiment:,3,value:,0.28997707,,0.86993121
sentiment:,2,value:,0.17456305,,0.3491261
sentiment:,1,value:,-0.28779763,,-0.28779763
sentiment:,1,value:,5.60E-04,,0.000560284
sentiment:,3,value:,0.34453666,,1.03360998
sentiment:,2,value:,0.062324286,,0.124648572
sentiment:,1,value:,-0.16250533,,-0.16250533
sentiment:,3,value:,0.05325675,,0.15977025
sentiment:,2,value:,0.25166893,,0.50333786
sentiment:,3,value:,0.31052482,,0.93157446
sentiment:,3,value:,0.37833428,,1.13500284
sentiment:,3,value:,0.3005352,,0.9016056
sentiment:,2,value:,0.2196213,,0.4392426
sentiment:,2,value:,0.1489873,,0.2979746
sentiment:,3,value:,0.33005512,,0.99016536
sentiment:,2,value:,0.11568928,,0.23137856
sentiment:,2,value:,0.07766068,,0.15532136
sentiment:,2,value:,0.20257378,,0.40514756
sentiment:,3,value:,0.28291714,,0.84875142
sentiment:,3,value:,0.12662864,,0.37988592
sentiment:,2,value:,0.025670052,,0.051340104
sentiment:,2,value:,0.08436203,,0.16872406
sentiment:,2,value:,0.011172771,,0.022345542
sentiment:,2,value:,-0.050676584,,-0.101353168
sentiment:,1,value:,-0.03370154,,-0.03370154
sentiment:,3,value:,0.20183611,,0.60550833
sentiment:,2,value:,0.14542651,,0.29085302
sentiment:,3,value:,0.35463762,,1.06391286
sentiment:,3,value:,0.37592483,,1.12777449
sentiment:,3,value:,0.3600924,,1.0802772
sentiment:,2,value:,0.1423055,,0.284611
sentiment:,2,value:,0.15474713,,0.30949426
sentiment:,2,value:,-0.0734244,,-0.1468488
sentiment:,2,value:,-0.057172,,-0.114344
sentiment:,1,value:,-0.22922397,,-0.22922397
sentiment:,2,value:,-0.19036931,,-0.38073862
sentiment:,2,value:,-0.20340198,,-0.40680396
sentiment:,1,value:,-0.19758463,,-0.19758463
sentiment:,1,value:,-0.13857853,,-0.13857853
sentiment:,1,value:,0.05365753,,0.05365753
sentiment:,3,value:,0.16521549,,0.49564647
sentiment:,2,value:,0.12517536,,0.25035072
sentiment:,2,value:,0.13948107,,0.27896214
sentiment:,2,value:,0.15315104,,0.30630208
sentiment:,3,value:,0.3372947,,1.0118841
sentiment:,2,value:,0.18700469,,0.37400938
sentiment:,2,value:,0.18670297,,0.37340594
sentiment:,2,value:,0.17789376,,0.35578752
sentiment:,2,value:,0.05823767,,0.11647534
sentiment:,2,value:,-0.021119237,,-0.042238474
sentiment:,1,value:,-0.059990168,,-0.059990168
sentiment:,2,value:,0.14966166,,0.29932332
sentiment:,1,value:,-0.012631536,,-0.012631536
sentiment:,3,value:,0.053524256,,0.160572768
sentiment:,3,value:,0.20657277,,0.61971831
sentiment:,1,value:,-0.12637305,,-0.12637305
sentiment:,2,value:,-0.08591497,,-0.17182994
sentiment:,3,value:,0.27852702,,0.83558106
sentiment:,2,value:,-0.07592499,,-0.15184998
sentiment:,1,value:,-0.24369735,,-0.24369735
sentiment:,3,value:,0.26629806,,0.79889418
sentiment:,3,value:,0.23574948,,0.70724844
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,2,value:,-0.046244502,,-0.092489004
sentiment:,2,value:,0.117384315,,0.23476863
sentiment:,2,value:,0.1148901,,0.2297802
sentiment:,2,value:,0.19266486,,0.38532972
sentiment:,2,value:,0.13799977,,0.27599954
sentiment:,2,value:,0.001770258,,0.003540516
sentiment:,2,value:,0.087604165,,0.17520833
sentiment:,1,value:,-0.09242982,,-0.09242982
sentiment:,2,value:,0.064949274,,0.129898548
sentiment:,3,value:,0.10639894,,0.31919682
sentiment:,3,value:,0.20183611,,0.60550833
sentiment:,2,value:,0.14542651,,0.29085302
sentiment:,3,value:,0.35463762,,1.06391286
sentiment:,3,value:,0.37592483,,1.12777449
sentiment:,3,value:,0.3600924,,1.0802772
sentiment:,2,value:,0.1423055,,0.284611
sentiment:,3,value:,0.20657277,,0.61971831
sentiment:,3,value:,0.26629806,,0.79889418
sentiment:,3,value:,0.23574948,,0.70724844
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,2,value:,0.19270933,,0.38541866
sentiment:,2,value:,0.06027794,,0.12055588
sentiment:,1,value:,-0.39797843,,-0.39797843
sentiment:,2,value:,0.14437366,,0.28874732
sentiment:,3,value:,0.36745977,,1.10237931
sentiment:,3,value:,0.32143962,,0.96431886
sentiment:,3,value:,0.35918093,,1.07754279
sentiment:,2,value:,0.12717772,,0.25435544
sentiment:,2,value:,0.14777815,,0.2955563
sentiment:,2,value:,0.21063757,,0.42127514
sentiment:,3,value:,0.34858203,,1.04574609
sentiment:,2,value:,0.09127152,,0.18254304
sentiment:,3,value:,0.36099255,,1.08297765
sentiment:,3,value:,0.34433937,,1.03301811
sentiment:,3,value:,0.27052236,,0.81156708
sentiment:,3,value:,0.106049895,,0.318149685
sentiment:,1,value:,-0.14816415,,-0.14816415
sentiment:,2,value:,0.06453788,,0.12907576
sentiment:,1,value:,-0.4597503,,-0.4597503
sentiment:,1,value:,-0.01696062,,-0.01696062
sentiment:,3,value:,0.17725408,,0.53176224
sentiment:,1,value:,-0.3195712,,-0.3195712
sentiment:,1,value:,-0.32548928,,-0.32548928
sentiment:,3,value:,0.3271222,,0.9813666
sentiment:,3,value:,0.14903355,,0.44710065
sentiment:,1,value:,-0.10522413,,-0.10522413
sentiment:,2,value:,0.1296593,,0.2593186
sentiment:,3,value:,0.5910075,,1.7730225
sentiment:,3,value:,0.3195138,,0.9585414
sentiment:,3,value:,0.36086965,,1.08260895
sentiment:,2,value:,0.26856947,,0.53713894
sentiment:,3,value:,0.17560244,,0.52680732
sentiment:,1,value:,-0.088198245,,-0.088198245
sentiment:,2,value:,0.064284086,,0.128568172
sentiment:,2,value:,0.13180542,,0.26361084
sentiment:,2,value:,0.25151956,,0.50303912
sentiment:,3,value:,0.33161592,,0.99484776
sentiment:,2,value:,0.15362442,,0.30724884
sentiment:,2,value:,0.16337812,,0.32675624
sentiment:,1,value:,-0.26994312,,-0.26994312
sentiment:,2,value:,0.09688258,,0.19376516
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,2,value:,0.29590416,,0.59180832
sentiment:,3,value:,0.3258388,,0.9775164
sentiment:,3,value:,0.30777562,,0.92332686
sentiment:,2,value:,0.14138818,,0.28277636
sentiment:,1,value:,-0.32490885,,-0.32490885
sentiment:,3,value:,0.07371724,,0.22115172
sentiment:,3,value:,0.36268902,,1.08806706
sentiment:,3,value:,0.24703598,,0.74110794
sentiment:,1,value:,-0.1729827,,-0.1729827
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,2,value:,-0.012713492,,-0.025426984
sentiment:,1,value:,-0.07936466,,-0.07936466
sentiment:,4,value:,0.51375484,,2.05501936
sentiment:,2,value:,0.2468816,,0.4937632
sentiment:,2,value:,0.16049337,,0.32098674
sentiment:,3,value:,0.370425,,1.111275
sentiment:,3,value:,0.25646162,,0.76938486
sentiment:,3,value:,0.30300486,,0.90901458
sentiment:,2,value:,0.1754551,,0.3509102
sentiment:,2,value:,0.25363672,,0.50727344
sentiment:,3,value:,0.28543615,,0.85630845
sentiment:,3,value:,0.19045329,,0.57135987
sentiment:,2,value:,0.061998367,,0.123996734
sentiment:,1,value:,-0.036399603,,-0.036399603
sentiment:,2,value:,-0.015088081,,-0.030176162
sentiment:,3,value:,0.28349066,,0.85047198
sentiment:,1,value:,-0.37771595,,-0.37771595
sentiment:,1,value:,0.036770344,,0.036770344
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,3,value:,0.4318812,,1.2956436
sentiment:,2,value:,0.19333148,,0.38666296
sentiment:,2,value:,0.16957402,,0.33914804
sentiment:,2,value:,0.09374952,,0.18749904
sentiment:,2,value:,0.153857,,0.307714
sentiment:,2,value:,0.14729941,,0.29459882
sentiment:,2,value:,0.04812801,,0.09625602
sentiment:,2,value:,0.30366242,,0.60732484
sentiment:,3,value:,0.31662345,,0.94987035
sentiment:,1,value:,-0.25428015,,-0.25428015
sentiment:,2,value:,0.013367653,,0.026735306
sentiment:,2,value:,0.17087913,,0.34175826
sentiment:,2,value:,0.1550622,,0.3101244
sentiment:,1,value:,-0.051942408,,-0.051942408
sentiment:,3,value:,0.2125541,,0.6376623
sentiment:,3,value:,0.2644837,,0.7934511
sentiment:,1,value:,-0.55030453,,-0.55030453
sentiment:,1,value:,-0.38350374,,-0.38350374
sentiment:,1,value:,-0.29386902,,-0.29386902
sentiment:,3,value:,0.3852949,,1.1558847
sentiment:,1,value:,-0.41429138,,-0.41429138
sentiment:,3,value:,0.47949266,,1.43847798
sentiment:,3,value:,0.2832713,,0.8498139
sentiment:,3,value:,0.22636998,,0.67910994
sentiment:,3,value:,0.34272528,,1.02817584
sentiment:,2,value:,0.15787375,,0.3157475
sentiment:,3,value:,0.060875297,,0.182625891
sentiment:,1,value:,-0.1321994,,-0.1321994
sentiment:,2,value:,-0.037153244,,-0.074306488
sentiment:,2,value:,0.101168156,,0.202336312
sentiment:,2,value:,0.07784152,,0.15568304
sentiment:,2,value:,-0.030155003,,-0.060310006
sentiment:,3,value:,0.121857285,,0.365571855
sentiment:,2,value:,0.00833261,,0.01666522
sentiment:,1,value:,-0.37342894,,-0.37342894
sentiment:,1,value:,-0.08966899,,-0.08966899
sentiment:,2,value:,-0.05087018,,-0.10174036
sentiment:,2,value:,0.057951212,,0.115902424
sentiment:,1,value:,-0.16177905,,-0.16177905
sentiment:,3,value:,0.25930333,,0.77790999
sentiment:,2,value:,0.16656601,,0.33313202
sentiment:,2,value:,0.011643291,,0.023286581
sentiment:,2,value:,0.08595681,,0.17191362
sentiment:,4,value:,0.17934442,,0.71737768
sentiment:,2,value:,0.015330434,,0.030660868
sentiment:,2,value:,0.05634272,,0.11268544
sentiment:,2,value:,-0.06808096,,-0.13616192
sentiment:,3,value:,0.2900014,,0.8700042
sentiment:,2,value:,0.1047138,,0.2094276
sentiment:,3,value:,0.30336332,,0.91008996
sentiment:,2,value:,0.29672527,,0.59345054
sentiment:,2,value:,0.054374814,,0.108749628
sentiment:,2,value:,0.24006939,,0.48013878
sentiment:,2,value:,0.1352154,,0.2704308
sentiment:,2,value:,0.19320917,,0.38641834
sentiment:,2,value:,0.122276545,,0.24455309
sentiment:,2,value:,0.1599083,,0.3198166
sentiment:,1,value:,-0.13589609,,-0.13589609
sentiment:,2,value:,0.14487422,,0.28974844
sentiment:,2,value:,0.12201977,,0.24403954
sentiment:,3,value:,0.14300919,,0.42902757
sentiment:,1,value:,-0.040709376,,-0.040709376
sentiment:,1,value:,-0.2939874,,-0.2939874
sentiment:,2,value:,0.16185379,,0.32370758
sentiment:,3,value:,0.3291633,,0.9874899
sentiment:,2,value:,0.102870226,,0.205740452
sentiment:,1,value:,0.01145196,,0.01145196
sentiment:,3,value:,0.10934782,,0.32804346
sentiment:,3,value:,0.120502114,,0.361506342
sentiment:,1,value:,-0.13490885,,-0.13490885
sentiment:,2,value:,0.17724001,,0.35448002
sentiment:,3,value:,0.5116801,,1.5350403
sentiment:,3,value:,0.3600924,,1.0802772
sentiment:,2,value:,0.1385752,,0.2771504
sentiment:,2,value:,-0.08839011,,-0.17678022
sentiment:,2,value:,0.085603,,0.171206
sentiment:,3,value:,0.3752272,,1.1256816
sentiment:,2,value:,0.14949703,,0.29899406
sentiment:,1,value:,-0.09172487,,-0.09172487
sentiment:,3,value:,0.4998536,,1.4995608
sentiment:,2,value:,0.2057674,,0.4115348
sentiment:,1,value:,-0.08682066,,-0.08682066
sentiment:,1,value:,-0.039466858,,-0.039466858
sentiment:,2,value:,0.20043981,,0.40087962
sentiment:,3,value:,0.30401385,,0.91204155
sentiment:,3,value:,0.43043447,,1.29130341
sentiment:,3,value:,0.41385865,,1.24157595
sentiment:,3,value:,0.35691595,,1.07074785
sentiment:,3,value:,0.3488742,,1.0466226
sentiment:,2,value:,0.28892875,,0.5778575
sentiment:,3,value:,0.34294963,,1.02884889
sentiment:,2,value:,0.1914947,,0.3829894
sentiment:,2,value:,0.13812971,,0.27625942